"age","gene_acronym","DPall","MPall","SPall","p2A"
"P28","Trhr",0.205748,0.296278,0.231525,0.0667907
"P28","Trib2",1.52221,1.3734,1.44582,0.712034
"P28","Trim24",5.03818,4.94683,4.08907,4.49059
"P28","Trim28",6.375505,8.605265,4.55024,4.598675
"P28","Trim36",0.11190165,0.1245757,0.16309475,0.15737425
"P28","Trip4",3.96029,5.36502,4.24826,5.09652
"P28","Trp53",1.94356,2.09266,1.29184,0.840869
"P28","Trp53i11",3.897105,3.732335,2.408595,3.5687
"P28","Trp63",0.135899,0.0750013,0.0274338,0.0256758
"P28","Trp73",0.201849,0.288056,0.141802,0.137932
"P28","Trpc4",2.048455,5.752305,1.399872,0.3745
"P28","Trpc5",0.341296,0.5556725,0.2897995,0.14394085
"P28","Trpc6",0.6662805,2.45487,0.161077,0.300096
"P28","Trps1",3.64193,3.94206,3.31978,4.69071
"P28","Trpv1",0.0960178,0.0327484,0.0252443,0.0163788
"P28","Trpv4",0.0741696,0.153597,0.127009,0.0442599
"P28","Tsc1",3.54566,1.83169,2.10235,1.60012
"P28","Tsc2",3.25138,3.69169,2.09989,1.58187
"P28","Tsc22d1",8.42516,7.2045,6.55857,3.73596
"P28","Tsc22d3",0.284051,0.170459,0.229149,0.324784
"P28","Tsc22d4",2.504665,2.537825,3.201735,3.101565
"P28","Tshz1",5.68154,3.75505,6.09273,4.72686
"P28","Tspan31",0.027469,0.0193966,0.00927133,0.00735426
"P28","Ttf2",5.04726,3.97014,3.52099,1.55091
"P28","Ttr",0.1263157,2.56003,0.2982285,1.415355
"P28","Ttyh1",14.5154,10.0056,12.8312,8.96114
"P28","Tubb3",11.5376,7.81603,6.55262,11.51
"P28","Tulp4",0.381343,0.74917,0.392315,0.0211397
"P28","Twist1",0.160423,0.0616098,0.0377487,0.018623
"P28","Twist2",0.302429,0.161097,0.109337,0.0460583
"P28","Tyro3",11.6443,5.5173,6.89775,1.96442
"P28","Ube3a",0.727089,0.470061,0.386809,0.15845
"P28","Ubtf",13.9531,13.1381,11.9973,9.30079
"P28","Ubtfl1",0.0615404,0.0877487,0.0227628,0.0398702
"P28","Ucn",0.293169,0.0787428,0.107269,0.439262
"P28","Ucn3",0.0231754,0.00765067,0.0775517,0.00632572
"P28","Unc5a",4.587,8.73365,1.83464,0.791957
"P28","Unc5b",0.824109,1.17291,1.61194,1.42756
"P28","Unc5c",0.587221,1.11261,0.189656,0.686105
"P28","Unc5d",2.55095,1.70698,1.43777,0.538998
"P28","Uncx",0.0290514,0.013187,0.00791532,0.0163011
"P28","Usf1",3.70239,4.56483,2.27809,3.2722
"P28","Usf2",7.67287,7.61875,5.0814,4.71961
"P28","Vamp1",6.52574,5.92181,3.72624,8.86089
"P28","Vasp",0.217418,0.20237,0.177742,0.161958
"P28","Vat1",0.784018,0.584801,0.988539,0.987018
"P28","Vat1l",3.23642,2.90941,10.8153,6.01605
"P28","Vav2",0.26493,0.316961,0.0569432,0.173337
"P28","Vax1",0.137522,0.0630918,0.078523,0.0212116
"P28","Vax2",0.146091,0.0979684,0.0572647,0.071037
"P28","Vdr",0.656727,0.286152,0.241504,0.297468
"P28","Vegfa",2.49538,1.49068,1.80385,1.77306
"P28","Vegfb",0.65021,0.5811535,0.355687,0.272085
"P28","Vegfc",0.547768,0.388563,0.257341,0.298474
"P28","Vgf",15.3898,10.3137,12.9581,11.2657
"P28","Vip",2.33661,1.17572,0.340168,0.147056
"P28","Vipr1",1.70743,0.665066,0.318958,0.0432693
"P28","Vipr2",0.137008,0.123004,0.0466517,1.44889
"P28","Vsx1",0.0827622,0.0438115,0.0489557,0.0242693
"P28","Vsx2",0.38401135,0.246687,0.13726965,0.06038496
"P28","Wdr12",0.325681,0.209777,0.137967,0.146803
"P28","Wfs1",1.44153,3.35646,5.20284,0.272861
"P28","Whrn",1.81518,0.927606,1.24983,0.999942
"P28","Whsc1",0.188721,0.146906,0.0887506,0.0770222
"P28","Wif1",0.10626,0.0600154,0.0219783,0.158583
"P28","Wisp1",0.162524,0.02193951,0.03695895,0.015392945
"P28","Wnt1",6.03052,4.38332,3.21402,2.80077
"P28","Wnt10a",0.732178,0.170372,0.0984083,0.0477951
"P28","Wnt10b",0.154497,0.0451461,0.0388492,0.0155772
"P28","Wnt11",0.334173,0.134461,0.0947072,0.0829924
"P28","Wnt16",0.272363,0.236306,0.107483,0.0321575
"P28","Wnt2",0.0435076,0.01304892,0.013270095,0.00873802
"P28","Wnt2b",0.109509,0.0765677,0.0727177,0.138567
"P28","Wnt3",0.27463,0.150719,0.13412,0.399118
"P28","Wnt3a",0.0698817,0.0283752,0.011777785,0.009874625
"P28","Wnt4",1.0405,0.482438,0.204364,1.23282
"P28","Wnt5a",0.0949256,0.186444,0.0429121,0.139538
"P28","Wnt5b",0.305354,0.0925075,0.0356085,0.0151833
"P28","Wnt6",1.04786,0.352015,0.551638,0.987922
"P28","Wnt7b",2.1982635,2.1604395,0.57651,0.358899
"P28","Wnt8b",0.1345021,0.05093535,0.0388243,0.03424415
"P28","Wnt9a",2.03844,0.353909,0.282152,0.778635
"P28","Wnt9b",0.0806766,0.07991,0.0744701,0.682378
"P28","Wwtr1",0.240631,0.106391,0.104862,0.0710031
"P28","Xbp1",11.8587,10.9498,8.06972,7.4586
"P28","Xpnpep2",0.0571559,0.0156446,0.00778611,0.00811623
"P28","Zbtb16",4.44522,5.774585,0.27786,0.4111885
"P28","Zbtb20",1.3356255,12.12,3.64303,1.81005
"P28","Zbtb33",0.0879583,0.0518695,0.0269785,0.0108842
"P28","Zbtb7b",18.3099,18.5571,14.082,11.9283
"P28","Zdhhc2",1.25516,0.666497,0.176255,0.12802
"P28","Zeb1",0.319861,0.253939,0.496255,0.61654
"P28","Zeb2",10.991,14.5406,5.3941,4.92827
"P28","Zfhx2",1.40996,1.35268,1.03886,0.571674
"P28","Zfhx3",0.202136,0.202745,0.447611,1.93064
"P28","Zfhx4",0.13938335,0.0841415,0.1133036,0.261474
"P28","Zfp184",0.00927131,0.00435338,0.00297332,0.00179884
"P28","Zfp187",5.95909,9.07852,4.41488,1.92927
"P28","Zfp189",0.2646545,0.3982035,0.0665803,0.05630615
"P28","Zfp191",1.86928,1.41737,1.36581,1.11129
"P28","Zfp192",0.222037,0.144134,0.133752,0.128952
"P28","Zfp207",11.0236,13.0545,9.91817,9.0732
"P28","Zfp263",0.787232,0.533159,0.507127,0.394067
"P28","Zfp445",11.5731,13.8984,9.8212,8.86969
"P28","Zfp46",12.034,12.5543,9.38955,4.49259
"P28","Zfp488",0.49647,0.542141,0.614087,0.687356
"P28","Zfp516",8.11323,6.03814,5.64914,3.64145
"P28","Zfp521",0.24203,0.252948,1.00503,0.135563
"P28","Zfp647",3.53548,7.18226,2.3007,1.25898
"P28","Zfp777",0.869728,1.24287,0.568102,0.0624304
"P28","Zfpm2",0.618409,1.78857,0.227694,0.427747
"P28","Zhx1",2.4235,4.19288,2.14836,1.38189
"P28","Zhx2",0.49696,2.13461,0.346848,0.463542
"P28","Zhx3",0.945108,0.98165,0.546121,0.384377
"P28","Zic1",0.7138445,1.082383,1.53253,5.692225
"P28","Zic2",0.227302,0.0406272,0.044317,0.00823608
"P28","Zic3",0.125514,0.0380744,0.0144307,0.0281052
"P28","Zic4",0.0731339,0.023949495,0.017341575,0.014536075
"P28","Zic5",0.70883,1.41895,1.655875,5.081135
"P28","Zkscan1",3.20055,3.10432,2.05776,1.87357
"P28","Zkscan6",0.93728435,0.79057125,0.54440305,0.60295175
"P28","Zmat4",1.8791,1.66827,0.450396,5.54951
"P4","1700010L04Rik",0.0400057,0.035815,0.0113313,0.00651738
"P4","2610109H07Rik",5.02394,4.38109,1.73509,1.65354
"P4","6330411E07Rik",0.325287,0.239277,0.312032,0.157233
"P4","6330527O06Rik",0.691919,0.399274,1.25184,0.0695609
"P4","6330581N18Rik",1.45449,0.993685,0.88817,0.788816
"P4","6430573F11Rik",2.16714,0.934847,0.287941,0.09346
"P4","A2m",0.162751,0.44631,0.16288,0.23218
"P4","A930038C07Rik",5.89898,6.9683,3.27534,2.4269
"P4","Aanat",0.0351928,0.0167596,0.0239971,0.01301
"P4","Aatf",3.0522,2.13216,1.34976,3.07654
"P4","Aatk",6.4409,3.03581,2.64695,6.98678
"P4","Abat",0.913791,1.54968,6.53997,2.73359
"P4","Abca2",3.87649,2.45987,2.00112,2.89023
"P4","Abcc1",0.0353893,0.0193533,0.0202326,0.014772
"P4","Abhd4",0.29302,0.581598,0.224651,0.136716
"P4","Abl1",1.65586,1.21932,0.939148,0.702542
"P4","Abra",0.253619,0.114969,0.0964171,0.0627784
"P4","Abt1",7.8016,5.59891,4.8942,4.75092
"P4","Abtb1",1.64923,1.24555,1.28094,1.62314
"P4","Accn1",5.69722,6.17505,3.71698,5.94312
"P4","Accn2",1.21225,0.485279,1.03017,1.12579
"P4","Ace",0.300249,0.922181,0.549451,0.525372
"P4","Ache",2.97754,1.69808,1.95533,11.6492
"P4","Actb",18.5426,8.9426,9.25892,10.65
"P4","Acvr1",1.97475,1.46303,0.483822,0.467372
"P4","Acvr1b",3.56048,1.54884,1.65085,1.87134
"P4","Acvr1c",0.187988,0.074492,0.121716,0.0407718
"P4","Acvr2a",2.06593,4.21324,1.9154,1.22054
"P4","Acvr2b",0.0627615,0.0571145,0.0610836,0.0767537
"P4","Acvrl1",0.07835215,0.0541807,0.0457203,0.02767815
"P4","Adam10",6.92091,3.30978,2.64671,3.82056
"P4","Adam17",0.0211152,0.0122724,0.013047,0.0127561
"P4","Adam19",2.25945,1.38264,0.515384,1.45746
"P4","Adcy1",13.2866,5.03188,7.2644,10.7783
"P4","Adcy2",2.4899165,1.2653685,1.94038,1.641244
"P4","Adcy9",0.130016,0.146821,0.0644353,0.132347
"P4","Adcyap1",4.10296,2.03423,0.509539,2.22664
"P4","Adcyap1r1",9.65673,8.26115,6.37531,9.54128
"P4","Adnp",5.38197,3.20945,2.92909,3.5651
"P4","Adnp2",1.55983,0.884926,0.585734,1.18163
"P4","Adora2a",0.528683,0.226512,2.46261,0.0406378
"P4","Adra2a",0.0904636,0.0267561,0.0551632,0.0267074
"P4","Adra2b",0.683195,0.289052,0.195517,0.138557
"P4","Adra2c",0.2089776,0.07369775,0.09322675,0.05439525
"P4","Adrb1",0.0809089,0.0200384,0.0208995,0.0209194
"P4","Aebp2",0.199632,0.227912,0.306869,0.55094
"P4","Aes",14.7165,8.6016,9.59351,10.1351
"P4","Aff3",4.47009,1.04139,0.668237,1.65167
"P4","Agrp",0.336017,0.0560166,0.0676223,0.0315069
"P4","Agt",0.744395,1.61047,1.51874,1.99913
"P4","Agtr1a",6.84446,3.91255,3.3698,4.91918
"P4","Ahctf1",0.189355,0.116995,0.0594798,0.0816647
"P4","Ahi1",19.5106,16.1921,15.5631,17.3731
"P4","Ahr",0.0170882,0.0180378,0.00618753,0.00706188
"P4","Akna",0.209206,0.125701,0.0918976,0.157223
"P4","Akr1c18",0.0415581,0.0329152,0.0159165,0.01645225
"P4","Akt1",10.4534,3.93485,2.65644,4.16911
"P4","Akt1s1",0.08907,0.0884783,0.0317384,0.0278318
"P4","Alcam",5.18687,6.13655,9.62856,7.71058
"P4","Aldh1a1",0.0310959,0.0106,0.0251431,0.00712639
"P4","Aldh1a2",0.161638,0.194751,0.0303589,0.103693
"P4","Aldh1a3",0.0699774,0.0151647,0.0236774,0.0582514
"P4","Aldh2",6.22708,3.31667,3.63593,3.32006
"P4","Aldh4a1",0.860873,0.462301,0.280963,0.626316
"P4","Alk",0.459552,0.175693,0.210936,0.235815
"P4","Alx1",0.0374708,0.0212446,0.0166655,0.0234899
"P4","Alx3",0.117009,0.0352604,0.0521917,0.0182688
"P4","Alx4",0.0567238,0.0259624,0.019476,0.0279296
"P4","Amh",0.171169,0.0779173,0.0607576,0.0262168
"P4","Amhr2",0.184271,0.110943,0.0668532,0.029197
"P4","Amigo1",2.39437,1.61599,1.56447,2.42403
"P4","Amotl1",0.242055,0.0737455,0.0740111,0.780033
"P4","Angpt1",0.383073,0.530397,0.093723,0.20564
"P4","Angpt2",1.87292,1.52861,1.28138,1.18001
"P4","Angpt4",0.172892,0.0527116,0.0346974,0.0389708
"P4","Angptl1",0.141632,0.0785238,0.0428988,0.0296356
"P4","Angptl2",0.64370225,0.3386585,0.18817835,0.2143476
"P4","Angptl3",0.0308983,0.0187596,0.0150043,0.00480777
"P4","Angptl4",0.890133,0.721483,0.397779,0.263614
"P4","Angptl6",0.0835875,0.0207291,0.0106943,0.009568
"P4","Angptl7",0.275185,0.0639008,0.0499769,0.0683773
"P4","Ank3",20.3419,11.371,9.52572,10.5293
"P4","Anxa11",2.1213,0.862198,0.516544,0.65864
"P4","Anxa2",0.147225,0.0206485,0.0137863,0.00617348
"P4","Anxa4",0.037688,0.057398,0.0278962,0.0171633
"P4","Apba1",4.14676,2.79535,1.83956,5.98284
"P4","Apba2",16.3554,11.4177,9.202,13.2917
"P4","Apc",10.7721,4.79464,3.44862,6.18183
"P4","Apc2",4.16493,1.49009,1.18156,2.03887
"P4","Aph1a",0.154457,0.0441078,0.0520882,0.0814957
"P4","Aph1b",1.12825,0.519903,0.261541,0.352619
"P4","Aph1c",33.2369,25.6289,24.2901,27.2622
"P4","Aplp1",23.5662,19.1815,18.6872,21.2044
"P4","Apod",2.1403,2.30992,0.549093,1.29522
"P4","Apoe",7.52826,11.9977,7.91167,9.79897
"P4","App",19.9978,20.2772,15.8207,24.7813
"P4","Aqp4",0.592475,1.87769,0.335507,0.504842
"P4","Ar",0.0820123,0.0197629,0.0342003,0.018604
"P4","Arc",0.247226,0.130679,0.950821,0.25589785
"P4","Areg",0.102896,0.0431045,0.0622627,0.0203035
"P4","Arf6",3.05699,2.45772,1.10327,2.3285
"P4","Arhgap25",0.0382328,0.033177,0.025042,0.0111926
"P4","Arhgef25",7.15452,4.49579,1.92671,4.78839
"P4","Arid5b",6.14253,3.77449,3.47827,6.58996
"P4","Arl10",22.9906,14.3062,11.3504,18.9609
"P4","Arnt",1.54805,0.743433,0.649241,0.500043
"P4","Arnt2",3.10524,2.38344,1.1209,1.23315
"P4","Arntl",2.465,0.967599,0.559175,1.6869
"P4","Arntl2",0.0487998,0.0536562,0.02716,0.0298345
"P4","Artn",0.259943,0.0432799,0.0335723,0.0264233
"P4","Arvcf",0.695403,0.53288,0.377048,1.50207
"P4","Arx",1.3279595,1.249326,1.0947165,0.367818
"P4","Ascl1",0.204429,0.456651,0.11336975,0.0610361
"P4","Ascl2",0.0845721,0.0490494,0.0493821,0.0501331
"P4","Ascl3",0.0650904,0.034201,0.0170729,0.0285794
"P4","Ascl4",0.0293747,0.0228576,0.033622,0.0247002
"P4","Astn1",9.17308,7.75913,6.71942,10.3461
"P4","Astn2",6.43047,7.79623,6.56609,10.605
"P4","Atf1",0.0239778,0.018685,0.0350915,0.00992035
"P4","Atf2",10.7889,6.12895,4.88751,7.85543
"P4","Atf3",0.0161773,0.00758939,0.0167575,0.00833296
"P4","Atf4",0.822396,0.562107,0.19858,0.37276
"P4","Atf6",0.186822,0.192458,0.192759,0.212176
"P4","Atf6b",1.98702,1.75828,1.35789,1.71305
"P4","Atoh1",0.0244584,0.010443,0.0110408,0.00627857
"P4","Atoh7",0.0841848,0.0350907,0.0340436,0.0461263
"P4","Atp1a1",10.3144,8.93144,9.43532,11.4076
"P4","Atp1a2",4.5663,7.49329,3.80193,5.14563
"P4","Atp1b2",5.72528,8.05849,5.40129,12.8958
"P4","Atxn1",5.32185,1.28531,2.58379,3.29883
"P4","Avp",0.10032095,0.02795725,0.0343493,0.0716034
"P4","Avpr1a",0.137225,0.136934,0.0394133,0.0119295
"P4","Avpr1b",0.0616168,0.037883,0.0292895,0.0213968
"P4","Avpr2",0.0706048,0.033924,0.0176723,0.0163049
"P4","Axin1",2.15401,1.07005,0.821298,2.3776
"P4","Axin2",0.163148,0.219781,0.122214,0.390564
"P4","Axl",0.653813,0.467569,0.189399,0.220384
"P4","B3galt2",4.57185,2.08623,1.44129,0.940817
"P4","B3gat2",0.0246113,0.0448244,0.0226359,0.0915698
"P4","B3gnt2",0.0721749,0.0713781,0.0736265,0.0308823
"P4","Bach1",0.12019,0.0644401,0.0552309,0.0251417
"P4","Bach2",0.81067,0.118262,0.0865161,0.0914007
"P4","Baiap3",0.395819,0.338701,1.19068,1.98062
"P4","Bambi",0.227149,0.102194,0.0507482,0.111688
"P4","Barhl1",0.0480724,0.013896,0.0188612,0.0178259
"P4","Barhl2",3.9002,2.0416,1.91895,3.57097
"P4","Barx1",0.0929708,0.0391131,0.0310111,0.0297293
"P4","Barx2",2.11961,0.92467,0.864148,0.815416
"P4","Batf2",4.59638,2.94432,2.27436,3.08947
"P4","Bbx",0.374825,0.354705,0.2115,0.180499
"P4","Bcan",6.68261,9.70283,6.09374,7.15085
"P4","Bcar1",0.592511,0.283483,0.214591,0.14747
"P4","Bcat1",5.11536,3.48675,3.23215,3.61633
"P4","Bche",0.0594543,0.010776,0.0249912,0.0135724
"P4","Bcl11a",6.24343,3.60019,3.13361,0.679594
"P4","Bcl11b",7.07413,6.80259,8.15467,0.486353
"P4","Bcl2",0.192342,0.18091,0.10617,0.131558
"P4","Bcl2l11",2.13384,1.34994,0.600431,0.574076
"P4","Bcl6",0.725304,1.67289,0.376286,0.0609781
"P4","Bcl9",6.92726,4.75093,2.51135,3.24579
"P4","Bcor",0.142678,0.0988213,0.109352,0.143268
"P4","Bcorl1",1.40313,0.674687,0.450232,1.13956
"P4","Bdnf",0.0297051,0.048456,0.0170933,0.0857047
"P4","Bhlha15",0.314775,0.31468,0.12763,0.262282
"P4","Bhlha9",0.0664588,0.0225226,0.0347761,0.0422478
"P4","Bhlhe22",12.5448,11.1419,0.605367,1.32663
"P4","Bhlhe23",0.2882476,0.12874645,0.04536847,0.0442922
"P4","Bhlhe40",3.39548,0.997807,0.286801,0.522714
"P4","Bhlhe41",0.0216894,0.0246256,0.0169378,0.014009
"P4","Bicd1",0.10751,0.0766302,0.112493,0.0627243
"P4","Bmp1",0.0763985,0.0316062,0.0229438,0.0251262
"P4","Bmp10",0.15957,0.0536063,0.0465216,0.106941
"P4","Bmp15",0.0592691,0.0584436,0.011639,0.012617
"P4","Bmp2",0.146289,0.044393,0.0307191,0.0144229
"P4","Bmp3",0.757015,0.280389,0.34352,0.263168
"P4","Bmp4",0.214961,0.120367,0.0922939,0.0617928
"P4","Bmp5",0.0506813,0.0449811,0.0263464,0.0189829
"P4","Bmp6",0.474524,0.241087,0.0454163,0.0628129
"P4","Bmp7",0.212418,0.0822289,0.0403143,0.0394777
"P4","Bmp8a",0.0325994,0.0180898,0.0178618,0.0222654
"P4","Bmpr1a",0.263965,0.405935,0.139979,0.111209
"P4","Bmpr1b",1.01213,0.236059,0.178519,0.151457
"P4","Bmpr2",11.5359,6.28194,5.40444,8.41959
"P4","Bmyc",0.0608933,0.0223038,0.00843647,0.0108904
"P4","Boc",0.288156,0.0614015,0.0328099,0.0228172
"P4","Bptf",5.97894,5.22544,4.665,6.68669
"P4","Brpf3",3.37163,2.22334,2.59321,1.59259
"P4","Btbd11",0.634733,0.487861,0.506845,2.56292
"P4","Btc",0.3974507,0.10516075,0.05590665,0.0906175
"P4","Btf3",17.569,12.4889,15.4704,14.154
"P4","Btrc",4.15931,2.49423,2.49093,3.03121
"P4","C1qa",2.10449,3.40811,1.90824,2.51171
"P4","C1qb",0.132294,0.208,0.121994,0.147847
"P4","C1ql2",0.15978,0.0584319,0.076558,0.340808
"P4","C230009H10Rik",4.75336,2.60485,2.68101,3.46888
"P4","C4b",0.0825379,0.158246,0.073984,0.0451381
"P4","Cacna1a",7.57699,4.44592,4.53649,8.90669
"P4","Cacna1b",0.378982,0.145848,0.0893093,0.787399
"P4","Cacna1g",5.39246,2.79245,1.15447,6.46523
"P4","Cacna1h",8.10011,7.79209,8.06168,5.27292
"P4","Cacna2d1",8.47808,4.22411,2.8256,5.30165
"P4","Cacna2d3",8.41942,7.55638,14.0942,9.59598
"P4","Cacng5",1.25564,0.824086,0.68952,1.19411
"P4","Cacng7",1.06451,0.3924,0.508601,0.351896
"P4","Cadm1",14.9171,14.7573,8.79208,13.9633
"P4","Cadm3",10.2613,3.76282,3.07089,10.8882
"P4","Cadps2",2.72836,1.86396,0.73155,0.973447
"P4","Calb1",0.6775955,1.187119,3.735945,1.5799765
"P4","Calb2",1.590537,4.54382333333333,2.01246,12.6402333333333
"P4","Calca",0.0317529,0.0353758,0.0344942,0.0399238
"P4","Calcb",1.07003,0.197472,0.0994574,0.144718
"P4","Calcr",0.0264514,0.0276815,0.0510253,0.0341281
"P4","Camk2a",2.75396,6.1057,2.50486,1.41082
"P4","Camk4",7.30203,6.92972,3.97555,8.54139
"P4","Camta1",13.4916,8.93654,8.35387,11.1836
"P4","Camta2",5.7365,3.48319,2.96247,3.99645
"P4","Car10",0.775554,2.56687,2.23192,11.4496
"P4","Car2",1.01046,2.55595,0.919323,1.36393
"P4","Car3",0.0965859,0.0515338,0.136604,0.0866215
"P4","Cartpt",0.33696005,0.19337845,0.4161737,0.52883675
"P4","Casp3",18.8054,8.40426,6.3924,10.0095
"P4","Cbfa2t2",8.78649,6.77566,4.49324,7.08905
"P4","Cbln2",3.97206,3.65919,1.41167,14.0937
"P4","Cbln3",0.0244921,0.0144258,0.0081404,0.0200086
"P4","Cbln4",1.81413,2.79856,1.90805,6.58081
"P4","Cck",0.566403,2.95572,0.14105,3.4099
"P4","Cckar",0.127623,0.0964987,0.0872081,0.0397203
"P4","Ccng1",0.126813,0.104098,0.0367679,0.0702571
"P4","Cd109",0.0367632,0.0216585,0.0170816,0.112413
"P4","Cd164",0.901936,0.744563,0.228639,0.621326
"P4","Cd24a",23.9777,14.1091,7.05121,4.55645
"P4","Cd44",0.13342,0.0916759,0.1355,0.0656276
"P4","Cd47",16.586,9.86494,10.7474,16.4946
"P4","Cd59a",2.97213,1.06484,1.14799,1.32735
"P4","Cd9",3.58734,5.80679,2.66343,1.30757
"P4","Cdc42",5.16216,3.63158,2.98369,5.31357
"P4","Cdca7l",0.25024,0.460438,0.366674,0.769698
"P4","Cdh1",2.75023,1.23696,1.49944,0.949067
"P4","Cdh10",4.31058,1.7877,0.786501,1.76229
"P4","Cdh11",7.65451,7.6503,2.24094,5.61644
"P4","Cdh12",0.37201,0.293605,0.121798,0.453879
"P4","Cdh13",16.7145,7.91806,11.4289,9.60573
"P4","Cdh17",0.0199969,0.0112208,0.0148784,0.0137877
"P4","Cdh18",0.110005,0.116773,0.130193,0.113688
"P4","Cdh2",11.123,6.06512,3.57883,7.91632
"P4","Cdh20",0.849004,0.419698,0.213925,0.419732
"P4","Cdh23",0.0204825,0.028277,0.0293127,0.0746395
"P4","Cdh24",0.450126,0.460659,0.449216,2.20939
"P4","Cdh3",0.0207736,0.0188294,0.0136893,0.0104688
"P4","Cdh4",0.1421305,0.0933649,0.1873685,0.444506
"P4","Cdh5",0.634576,0.591501,0.227384,0.711905
"P4","Cdh6",0.938809,0.563379,0.308224,2.97438
"P4","Cdh7",1.1185285,0.8537165,0.812311,3.089135
"P4","Cdh8",8.331475,5.729705,9.052505,12.01105
"P4","Cdh9",5.21082,4.06257,1.88596,1.53411
"P4","Cdhr1",0.806949666666667,0.282234666666667,0.2802335,0.825374
"P4","Cdhr5",0.0583334,0.016103,0.0249973,0.00643225
"P4","Cdk5",1.94095,1.11262,1.2706,1.99746
"P4","Cdk5r1",19.567,11.180275,12.766935,10.71749
"P4","Cdon",0.0993795,0.0950081,0.0329178,0.0634432
"P4","Cds1",0.498786,0.35469,0.131477,0.677113
"P4","Cdx1",0.0729682,0.0452649,0.0339859,0.028549
"P4","Cdx2",0.0186424,0.0103107,0.00722189,0.00729145
"P4","Cdx4",0.0154667,0.0118205,0.00783821,0.00711714
"P4","Cebpa",0.24,0.127362,0.0954821,0.0713381
"P4","Cebpg",0.379898,0.265825,0.211891,0.0903575
"P4","Celsr1",0.0185169,0.0526588,0.00643265,0.0333327
"P4","Celsr2",0.407258,0.249022,0.0778581,0.102427
"P4","Celsr3",7.31543,4.47096,3.34992,4.26919
"P4","Cenpb",2.06443,1.28498,1.04619,1.04188
"P4","Cep110",2.09387,1.86299,1.37488,3.08922
"P4","Cerk",0.185274,0.219578,0.167752,0.37333
"P4","Cfc1",0.079082,0.0211988,0.0150056,0.0303667
"P4","Cflar",0.0815516,0.0478208,0.0317122,0.0164198
"P4","Chat",0.09754465,0.046367435,0.319024,0.1018872
"P4","Chl1",12.4887,8.01495,4.46478,9.3122
"P4","Chrm1",6.20547,3.94951,3.93209,2.82203
"P4","Chrm2",1.3345,0.559105,0.9117735,1.314555
"P4","Chrm3",0.324356,0.365843,0.101411,0.153382
"P4","Chrm4",3.18418,1.20755,3.43815,2.04223
"P4","Chrm5",0.842129,0.651098,0.462411,0.27145
"P4","Chrna2",0.082905,0.0633261,0.106186,0.0485356
"P4","Chrna3",0.541871,0.773445,0.301062,1.79639
"P4","Chrna4",2.416758,1.8722195,1.17313,7.0336
"P4","Chrna5",0.851637,0.975319,0.513486,0.271786
"P4","Chrna6",0.0287658,0.0285743,0.0112795,0.142599
"P4","Chrna7",1.73107,1.05594,0.579519,0.461029
"P4","Chrna9",0.0664158,0.0802002,0.0777516,0.0422827
"P4","Chrnb2",0.326823,0.147741,0.109062,0.565549
"P4","Chrnb3",0.897783,0.598095,0.182499,0.109995
"P4","Chrnb4",0.0362189,0.0224312,0.0154284,0.0972959
"P4","Chst2",1.97048,2.78993,2.59957,7.02218
"P4","Churc1",0.674553,0.39646,0.488581,0.48022
"P4","Cic",5.51843,2.25088,1.35642,4.21136
"P4","Cit",1.70523,0.9991,2.36586,5.19025
"P4","Cited1",6.2318,2.72687,3.9411,3.53562
"P4","Cited2",8.8045,3.37842,2.73809,6.19378
"P4","Clca2",0.0342496,0.0305295,0.0309006,0.0556593
"P4","Clcn5",1.24528,1.03647,1.19484,5.01879
"P4","Cldn11",0.85542,0.434414,0.144263,0.147242
"P4","Cldn5",3.91975,5.24683,2.47324,3.12237
"P4","Clec7a",0.0350541,0.0356545,0.0138086,0.0181411
"P4","Clock",0.566196,0.231227,0.263323,0.438158
"P4","Clstn1",15.8843,13.1078,9.47712,16.8607
"P4","Clstn2",2.84624,3.89689,0.738153,1.53858
"P4","Clu",5.74469,10.0509,7.38923,7.95982
"P4","Cnp",1.96693,2.23071,2.04218,2.81953
"P4","Cnr1",11.60065,7.76469,3.61053,2.81316
"P4","Cnr2",0.0210167,0.0218979,0.0318601,0.0114597
"P4","Cntn1",11.4429,11.0243,9.83287,13.9236
"P4","Cntn2",5.94854,6.7954,0.634136,1.14784
"P4","Cntn3",3.75992,1.33176,1.04967,1.39964
"P4","Cntn6",2.29815,0.755253,0.386444,1.74313
"P4","Cntnap4",0.71667,0.558527,0.335629,1.10752
"P4","Coch",0.532037,0.462522,0.488384,0.639976
"P4","Col11a1",0.898702,1.34995,1.60979,1.24219
"P4","Col11a2",0.0895508,0.21525,0.475164,0.875637
"P4","Col12a1",0.504277,0.306559,0.106498,0.184673
"P4","Col13a1",0.0338647,0.0413584,0.0217411,0.0206016
"P4","Col14a1",0.213475,0.0776948,0.0426992,0.0277857
"P4","Col15a1",0.764358,0.675038,0.206838,1.17617
"P4","Col16a1",0.40101,0.608032,0.359531,1.37472
"P4","Col18a1",0.0563535,0.0644827,0.0193665,0.101366
"P4","Col1a1",4.00237,4.21763,1.47448,5.46336
"P4","Col23a1",0.747026,0.325704,0.231521,0.104304
"P4","Col24a1",0.586161,0.239,0.148215,0.151487
"P4","Col2a1",0.381567,0.851852,0.187202,1.23752
"P4","Col3a1",2.06712,3.80786,0.516014,1.73542
"P4","Col4a1",7.30931,7.83854,4.78227,8.41855
